Freelancer_ID,Job_Category,Platform,Experience_Level,Client_Region,Payment_Method,Job_Completed,Earnings_USD,Hourly_Rate,Job_Success_Rate,Client_Rating,Job_Duration_Days,Project_Type,Rehire_Rate,Marketing_Spend,Earnings_per_Project,Is_Expert,Region_Short,Job_Range_Label,Hourly_Band,High_Earner,Client_Tier
1574,App Development,Upwork,Beginner,USA,Mobile Banking,166,5368,69.62,93.14,3.2,68,Hourly,59.11,190,32.33734939759036,False,Other,100+,30$+,False,Mid
1575,App Development,Upwork,Beginner,Australia,Crypto,134,2602,64.04,60.84,3.33,35,Fixed,10.69,285,19.417910447761194,False,Other,100+,30$+,False,Mid
1576,Content Writing,PeoplePerHour,Expert,Europe,Mobile Banking,73,3661,71.72,54.79,3.29,8,Hourly,38.64,146,50.15068493150685,True,Other,10–99,30$+,False,Mid
1577,Web Development,Fiverr,Intermediate,Europe,Mobile Banking,229,8112,79.6,51.18,4.95,52,Fixed,33.06,281,35.4235807860262,False,Other,100+,30$+,True,High
1578,Graphic Design,Fiverr,Beginner,UK,PayPal,250,1090,53.71,82.1,4.52,40,Fixed,58.54,473,4.36,False,Other,100+,30$+,False,High
1579,Digital Marketing,Freelancer,Beginner,Australia,PayPal,72,8556,82.24,80.35,4.94,36,Hourly,63.64,383,118.83333333333333,False,Other,10–99,30$+,True,High
1580,Graphic Design,Fiverr,Intermediate,USA,PayPal,111,7653,52.24,77.33,3.88,6,Hourly,31.29,10,68.94594594594595,False,Other,100+,30$+,True,Mid
1581,SEO,Upwork,Beginner,Europe,Bank Transfer,113,4222,95.88,61.6,3.56,86,Hourly,66.81,275,37.36283185840708,False,Other,100+,30$+,False,Mid
1582,App Development,Fiverr,Intermediate,Middle East,Mobile Banking,107,2996,76.5,69.55,4.6,70,Fixed,30.57,373,28.0,False,Other,100+,30$+,False,High
1583,Data Entry,Fiverr,Intermediate,Canada,Crypto,145,3286,21.26,79.72,3.65,73,Fixed,41.24,55,22.662068965517243,False,North America,100+,10$–30$,False,Mid
1584,Data Entry,Toptal,Intermediate,Australia,PayPal,69,3730,83.81,74.84,3.6,16,Hourly,60.89,172,54.05797101449275,False,Other,10–99,30$+,False,Mid
1585,App Development,Upwork,Intermediate,Asia,PayPal,138,4857,57.4,99.39,3.47,46,Fixed,58.5,451,35.19565217391305,False,Other,100+,30$+,False,Mid
1586,SEO,Fiverr,Intermediate,Asia,Mobile Banking,203,1587,98.52,56.82,3.26,59,Hourly,79.12,302,7.817733990147783,False,Other,100+,30$+,False,Mid
1587,Data Entry,Fiverr,Expert,Middle East,Mobile Banking,159,3922,73.29,84.76,3.51,38,Hourly,25.76,203,24.666666666666668,True,Other,100+,30$+,False,Mid
1588,Customer Support,PeoplePerHour,Intermediate,Middle East,Mobile Banking,83,1917,13.02,70.22,3.71,18,Hourly,56.36,344,23.096385542168676,False,Other,10–99,10$–30$,False,Mid
1589,App Development,Fiverr,Expert,Australia,Crypto,254,1211,42.52,71.41,4.35,12,Hourly,52.68,247,4.767716535433071,True,Other,100+,30$+,False,Mid
1590,Data Entry,Fiverr,Intermediate,Canada,Bank Transfer,91,3970,54.14,85.88,3.13,54,Fixed,74.06,313,43.62637362637363,False,North America,10–99,30$+,False,Mid
1591,App Development,Toptal,Beginner,Europe,Bank Transfer,245,5743,84.71,84.62,3.42,47,Hourly,20.95,265,23.440816326530612,False,Other,100+,30$+,False,Mid
1592,Content Writing,Upwork,Expert,Canada,PayPal,92,3932,74.29,99.56,4.62,1,Fixed,62.63,21,42.73913043478261,True,North America,10–99,30$+,False,High
1593,Digital Marketing,Freelancer,Beginner,UK,Bank Transfer,176,7788,40.09,56.42,3.29,15,Fixed,49.78,326,44.25,False,Other,100+,30$+,True,Mid
1594,Digital Marketing,Upwork,Intermediate,USA,Crypto,21,8506,67.08,55.21,3.69,80,Fixed,29.23,23,405.04761904761904,False,Other,10–99,30$+,True,Mid
1595,Graphic Design,PeoplePerHour,Intermediate,USA,Bank Transfer,227,6381,59.81,86.22,4.73,21,Fixed,43.21,193,28.110132158590307,False,Other,100+,30$+,False,High
1596,SEO,Upwork,Beginner,Middle East,Crypto,298,5232,16.97,78.92,3.31,1,Fixed,33.36,95,17.55704697986577,False,Other,100+,10$–30$,False,Mid
1597,App Development,Fiverr,Intermediate,Europe,PayPal,223,9544,27.31,63.71,3.17,67,Fixed,50.55,468,42.7982062780269,False,Other,100+,10$–30$,True,Mid
1598,Web Development,PeoplePerHour,Beginner,Canada,Mobile Banking,238,9436,37.41,53.97,3.97,12,Hourly,72.23,444,39.64705882352941,False,North America,100+,30$+,True,Mid
1599,Graphic Design,Upwork,Intermediate,Middle East,Crypto,252,1576,23.57,54.28,3.6,28,Fixed,49.85,262,6.253968253968254,False,Other,100+,10$–30$,False,Mid
1600,Graphic Design,PeoplePerHour,Intermediate,Australia,Mobile Banking,56,8181,19.26,94.71,4.13,39,Hourly,54.22,71,146.08928571428572,False,Other,10–99,10$–30$,True,Mid
1601,App Development,Freelancer,Expert,Middle East,PayPal,19,4444,10.53,59.59,4.61,37,Fixed,46.31,242,233.89473684210526,True,Other,10–99,10$–30$,False,High
1602,App Development,Upwork,Beginner,Australia,Crypto,116,1208,87.94,66.17,3.27,60,Hourly,13.58,382,10.413793103448276,False,Other,100+,30$+,False,Mid
1603,Graphic Design,Fiverr,Intermediate,Australia,Crypto,188,4417,32.45,61.33,4.16,31,Hourly,26.3,37,23.49468085106383,False,Other,100+,30$+,False,Mid
1604,Graphic Design,PeoplePerHour,Beginner,UK,Bank Transfer,11,4680,32.58,67.75,4.01,58,Fixed,44.44,404,425.45454545454544,False,Other,10–99,30$+,False,Mid
1605,Digital Marketing,Toptal,Expert,UK,Crypto,55,3563,24.59,53.47,3.29,11,Hourly,31.72,391,64.78181818181818,True,Other,10–99,10$–30$,False,Mid
1606,Web Development,PeoplePerHour,Beginner,Australia,PayPal,245,1194,50.16,75.95,4.25,29,Hourly,22.72,376,4.873469387755102,False,Other,100+,30$+,False,Mid
1607,Customer Support,Toptal,Expert,Europe,Mobile Banking,249,118,53.85,53.38,3.55,89,Fixed,45.29,88,0.4738955823293173,True,Other,100+,30$+,False,Mid
1608,Graphic Design,Fiverr,Beginner,UK,Crypto,190,3767,24.79,90.02,3.98,13,Fixed,32.6,27,19.826315789473686,False,Other,100+,10$–30$,False,Mid
1609,Customer Support,Freelancer,Beginner,UK,PayPal,291,9068,62.81,61.69,3.16,51,Fixed,28.07,91,31.16151202749141,False,Other,100+,30$+,True,Mid
1610,Digital Marketing,Toptal,Expert,USA,PayPal,96,9411,73.68,77.0,3.92,54,Fixed,42.48,53,98.03125,True,Other,10–99,30$+,True,Mid
1611,Graphic Design,Freelancer,Intermediate,Middle East,Crypto,110,9225,40.51,94.0,3.61,19,Fixed,19.33,158,83.86363636363636,False,Other,100+,30$+,True,Mid
1612,Data Entry,PeoplePerHour,Intermediate,USA,Bank Transfer,17,9694,60.62,82.54,4.64,58,Fixed,74.94,371,570.2352941176471,False,Other,10–99,30$+,True,High
1613,Graphic Design,Fiverr,Intermediate,Europe,Crypto,150,9281,52.72,76.65,3.11,36,Fixed,70.74,227,61.873333333333335,False,Other,100+,30$+,True,Mid
1614,App Development,Toptal,Beginner,UK,Crypto,123,4773,23.58,66.22,3.84,28,Fixed,59.53,472,38.80487804878049,False,Other,100+,10$–30$,False,Mid
1615,SEO,PeoplePerHour,Beginner,Asia,Bank Transfer,207,4263,74.35,66.65,3.92,68,Hourly,17.43,371,20.594202898550726,False,Other,100+,30$+,False,Mid
1616,SEO,Upwork,Intermediate,UK,PayPal,145,6463,81.14,83.47,4.45,3,Fixed,64.31,375,44.57241379310345,False,Other,100+,30$+,False,Mid
1617,Graphic Design,PeoplePerHour,Beginner,Canada,Crypto,119,3516,66.64,99.71,4.15,89,Hourly,66.56,40,29.54621848739496,False,North America,100+,30$+,False,Mid
1618,Content Writing,Freelancer,Beginner,Europe,Bank Transfer,156,3076,35.77,83.09,4.33,41,Fixed,63.74,36,19.71794871794872,False,Other,100+,30$+,False,Mid
1619,Data Entry,Fiverr,Intermediate,Asia,Mobile Banking,61,7048,93.05,77.89,4.55,35,Fixed,17.98,124,115.54098360655738,False,Other,10–99,30$+,False,High
1620,Web Development,Fiverr,Expert,Middle East,Mobile Banking,161,2797,48.26,86.53,4.72,76,Fixed,55.07,421,17.372670807453417,True,Other,100+,30$+,False,High
1621,Graphic Design,PeoplePerHour,Beginner,Middle East,Bank Transfer,137,7321,30.26,73.26,3.63,84,Fixed,68.4,178,53.43795620437956,False,Other,100+,30$+,False,Mid
1622,Customer Support,Upwork,Beginner,Asia,PayPal,167,6221,43.78,53.01,4.08,81,Hourly,50.41,331,37.25149700598802,False,Other,100+,30$+,False,Mid
1623,Web Development,Freelancer,Beginner,Middle East,Bank Transfer,279,3905,70.75,78.11,4.68,76,Hourly,55.25,36,13.99641577060932,False,Other,100+,30$+,False,High
1624,Data Entry,PeoplePerHour,Beginner,Asia,PayPal,187,8803,85.36,97.88,4.98,50,Fixed,42.09,100,47.07486631016043,False,Other,100+,30$+,True,High
1625,Graphic Design,PeoplePerHour,Expert,Europe,Mobile Banking,81,2253,38.87,58.77,4.78,74,Hourly,47.01,30,27.814814814814813,True,Other,10–99,30$+,False,High
1626,Content Writing,Fiverr,Intermediate,Asia,Crypto,48,3469,27.1,84.5,3.74,82,Fixed,12.41,189,72.27083333333333,False,Other,10–99,10$–30$,False,Mid
1627,Digital Marketing,Freelancer,Beginner,Asia,Bank Transfer,210,1194,64.52,60.05,3.39,30,Hourly,54.73,145,5.685714285714286,False,Other,100+,30$+,False,Mid
1628,Content Writing,Upwork,Intermediate,Canada,Mobile Banking,42,2749,92.52,76.79,3.98,72,Fixed,15.7,89,65.45238095238095,False,North America,10–99,30$+,False,Mid
1629,App Development,Fiverr,Beginner,Canada,Crypto,26,9793,22.41,54.83,4.48,77,Hourly,40.45,5,376.65384615384613,False,North America,10–99,10$–30$,True,Mid
1630,Content Writing,PeoplePerHour,Expert,USA,Mobile Banking,77,610,81.29,72.52,3.99,70,Hourly,30.49,392,7.922077922077922,True,Other,10–99,30$+,False,Mid
1631,Customer Support,Fiverr,Intermediate,Europe,Bank Transfer,245,1237,50.28,87.81,3.97,54,Hourly,48.18,138,5.048979591836734,False,Other,100+,30$+,False,Mid
1632,Digital Marketing,Fiverr,Expert,Europe,Bank Transfer,158,3183,80.95,67.38,4.68,71,Fixed,19.34,94,20.145569620253166,True,Other,100+,30$+,False,High
1633,App Development,Toptal,Beginner,Canada,Crypto,241,3461,53.03,83.25,3.72,85,Hourly,58.42,118,14.360995850622407,False,North America,100+,30$+,False,Mid
1634,Digital Marketing,Fiverr,Expert,Australia,Bank Transfer,9,1739,40.85,89.77,4.72,51,Fixed,65.65,365,193.22222222222223,True,Other,<10,30$+,False,High
1635,SEO,Fiverr,Expert,Australia,Mobile Banking,225,4457,71.19,96.36,3.81,28,Hourly,21.43,119,19.808888888888887,True,Other,100+,30$+,False,Mid
1636,Digital Marketing,Freelancer,Beginner,USA,Crypto,90,2473,90.56,61.73,3.66,64,Fixed,17.3,385,27.477777777777778,False,Other,10–99,30$+,False,Mid
1637,Graphic Design,Fiverr,Beginner,Australia,Crypto,181,1419,35.42,69.97,3.91,85,Fixed,20.19,122,7.8397790055248615,False,Other,100+,30$+,False,Mid
1638,Web Development,Upwork,Intermediate,Australia,Mobile Banking,263,6057,48.77,57.62,4.52,21,Fixed,71.4,284,23.03041825095057,False,Other,100+,30$+,False,High
1639,SEO,PeoplePerHour,Beginner,Australia,PayPal,224,6778,26.79,99.62,3.25,88,Hourly,46.97,365,30.258928571428573,False,Other,100+,10$–30$,False,Mid
1640,SEO,Freelancer,Intermediate,UK,Crypto,42,8822,22.42,96.35,3.39,27,Hourly,42.71,376,210.04761904761904,False,Other,10–99,10$–30$,True,Mid
1641,Web Development,Fiverr,Expert,USA,PayPal,146,1026,78.9,77.0,4.9,27,Fixed,17.47,178,7.027397260273973,True,Other,100+,30$+,False,High
1642,Customer Support,Upwork,Expert,Canada,Mobile Banking,239,4322,24.06,92.1,3.35,77,Fixed,55.47,489,18.0836820083682,True,North America,100+,10$–30$,False,Mid
1643,SEO,PeoplePerHour,Intermediate,Australia,Mobile Banking,207,6547,80.37,76.05,4.14,50,Fixed,70.76,324,31.6280193236715,False,Other,100+,30$+,False,Mid
1644,Digital Marketing,Freelancer,Beginner,Middle East,Crypto,298,168,45.78,81.18,4.16,29,Hourly,67.97,406,0.5637583892617449,False,Other,100+,30$+,False,Mid
1645,Content Writing,Upwork,Beginner,Asia,Bank Transfer,176,1592,99.53,54.46,3.98,39,Hourly,53.82,483,9.045454545454545,False,Other,100+,30$+,False,Mid
1646,Data Entry,Fiverr,Expert,UK,Crypto,129,4912,23.75,87.76,4.29,57,Hourly,15.27,6,38.07751937984496,True,Other,100+,10$–30$,False,Mid
1647,Customer Support,Toptal,Intermediate,Australia,Bank Transfer,69,3093,13.83,56.39,3.46,37,Hourly,17.87,383,44.82608695652174,False,Other,10–99,10$–30$,False,Mid
1648,Digital Marketing,Toptal,Expert,Asia,PayPal,285,1022,12.17,91.3,4.11,64,Hourly,13.45,311,3.585964912280702,True,Other,100+,10$–30$,False,Mid
1649,App Development,Freelancer,Expert,Asia,Bank Transfer,276,965,84.36,89.1,3.74,48,Fixed,28.02,126,3.496376811594203,True,Other,100+,30$+,False,Mid
1650,App Development,Upwork,Beginner,UK,Crypto,248,6671,46.59,85.44,4.32,22,Fixed,19.5,76,26.899193548387096,False,Other,100+,30$+,False,Mid
1651,Content Writing,PeoplePerHour,Intermediate,USA,Bank Transfer,19,9679,5.3,51.81,3.28,30,Fixed,28.2,233,509.42105263157896,False,Other,10–99,<10$,True,Mid
1652,Customer Support,Upwork,Expert,Middle East,Mobile Banking,230,636,88.1,65.16,4.14,28,Fixed,36.95,317,2.765217391304348,True,Other,100+,30$+,False,Mid
1653,Customer Support,Toptal,Beginner,Middle East,PayPal,135,8592,88.31,63.16,3.37,23,Hourly,76.01,73,63.644444444444446,False,Other,100+,30$+,True,Mid
1654,Content Writing,Freelancer,Expert,Middle East,Mobile Banking,199,5675,81.61,68.01,3.56,4,Hourly,52.73,483,28.517587939698494,True,Other,100+,30$+,False,Mid
1655,Customer Support,Fiverr,Expert,Australia,Mobile Banking,297,7404,28.59,54.38,3.44,3,Fixed,68.45,463,24.92929292929293,True,Other,100+,10$–30$,False,Mid
1656,SEO,Upwork,Beginner,UK,Mobile Banking,213,4641,40.41,96.85,3.37,61,Hourly,59.72,270,21.788732394366196,False,Other,100+,30$+,False,Mid
1657,Graphic Design,Toptal,Beginner,Middle East,Mobile Banking,117,2612,75.77,77.69,4.65,4,Fixed,17.88,308,22.324786324786324,False,Other,100+,30$+,False,High
1658,Graphic Design,PeoplePerHour,Intermediate,Asia,Bank Transfer,248,6889,51.49,65.28,3.57,65,Hourly,61.51,426,27.778225806451612,False,Other,100+,30$+,False,Mid
1659,Customer Support,Freelancer,Expert,Asia,Mobile Banking,170,8514,19.61,69.85,4.85,12,Hourly,29.26,466,50.082352941176474,True,Other,100+,10$–30$,True,High
1660,SEO,Fiverr,Intermediate,Europe,Bank Transfer,195,2977,28.07,72.36,4.94,13,Fixed,54.74,468,15.266666666666667,False,Other,100+,10$–30$,False,High
1661,SEO,Upwork,Beginner,Europe,Mobile Banking,261,6245,97.4,80.03,4.14,34,Fixed,33.87,119,23.9272030651341,False,Other,100+,30$+,False,Mid
1662,Web Development,PeoplePerHour,Beginner,UK,Crypto,222,6326,19.35,75.78,3.29,59,Fixed,79.84,34,28.495495495495497,False,Other,100+,10$–30$,False,Mid
1663,Web Development,Fiverr,Expert,Australia,Mobile Banking,279,4340,73.98,95.97,3.75,73,Hourly,28.45,206,15.555555555555555,True,Other,100+,30$+,False,Mid
1664,Data Entry,Toptal,Intermediate,Australia,Crypto,56,5932,50.41,74.85,4.6,31,Hourly,29.54,495,105.92857142857143,False,Other,10–99,30$+,False,High
1665,Data Entry,Toptal,Intermediate,USA,Bank Transfer,162,6496,76.12,99.61,3.73,71,Hourly,75.15,269,40.098765432098766,False,Other,100+,30$+,False,Mid
1666,Data Entry,PeoplePerHour,Expert,USA,PayPal,59,5217,67.81,92.57,3.17,13,Fixed,11.73,92,88.42372881355932,True,Other,10–99,30$+,False,Mid
1667,Data Entry,Toptal,Expert,Middle East,Bank Transfer,18,1572,46.72,60.43,4.11,54,Fixed,58.77,452,87.33333333333333,True,Other,10–99,30$+,False,Mid
1668,Content Writing,Freelancer,Intermediate,Canada,PayPal,273,9073,38.62,96.53,4.69,2,Fixed,60.77,377,33.234432234432234,False,North America,100+,30$+,True,High
1669,Content Writing,PeoplePerHour,Beginner,Asia,PayPal,94,611,76.66,55.82,4.59,33,Hourly,68.55,176,6.5,False,Other,10–99,30$+,False,High
1670,Web Development,Toptal,Beginner,USA,Mobile Banking,31,3590,35.7,90.87,3.35,50,Hourly,78.21,273,115.80645161290323,False,Other,10–99,30$+,False,Mid
1671,Graphic Design,Upwork,Expert,Australia,PayPal,93,1529,79.84,69.03,4.35,7,Fixed,78.29,178,16.440860215053764,True,Other,10–99,30$+,False,Mid
1672,SEO,Toptal,Intermediate,Asia,Bank Transfer,45,6727,69.59,93.9,3.44,18,Fixed,14.57,128,149.48888888888888,False,Other,10–99,30$+,False,Mid
1673,App Development,Freelancer,Intermediate,Canada,Mobile Banking,272,1255,59.88,93.4,3.44,51,Fixed,67.53,124,4.613970588235294,False,North America,100+,30$+,False,Mid
1674,Graphic Design,Fiverr,Intermediate,USA,PayPal,142,6710,40.04,90.3,4.75,8,Hourly,55.24,26,47.25352112676056,False,Other,100+,30$+,False,High
1675,Digital Marketing,Fiverr,Beginner,UK,Bank Transfer,10,8898,24.48,89.5,3.5,55,Hourly,55.31,63,889.8,False,Other,10–99,10$–30$,True,Mid
1676,Content Writing,Toptal,Beginner,Europe,PayPal,246,639,72.49,65.23,3.53,76,Fixed,18.98,59,2.597560975609756,False,Other,100+,30$+,False,Mid
1677,Data Entry,Fiverr,Intermediate,USA,PayPal,166,4376,13.68,54.05,3.0,43,Fixed,55.51,218,26.36144578313253,False,Other,100+,10$–30$,False,Low
1678,Data Entry,Toptal,Intermediate,USA,Mobile Banking,184,4954,97.2,70.15,4.74,59,Fixed,78.77,216,26.92391304347826,False,Other,100+,30$+,False,High
1679,Digital Marketing,Freelancer,Expert,UK,Mobile Banking,10,9613,97.98,58.68,4.59,30,Hourly,73.83,168,961.3,True,Other,10–99,30$+,True,High
1680,Graphic Design,Fiverr,Expert,Australia,Bank Transfer,275,6471,17.37,84.75,4.25,59,Hourly,40.74,148,23.53090909090909,True,Other,100+,10$–30$,False,Mid
1681,Data Entry,Upwork,Intermediate,Middle East,Mobile Banking,276,3809,14.87,67.3,4.5,9,Hourly,12.8,269,13.80072463768116,False,Other,100+,10$–30$,False,Mid
1682,Graphic Design,Toptal,Intermediate,UK,Mobile Banking,160,8989,44.21,98.78,3.3,68,Fixed,35.36,115,56.18125,False,Other,100+,30$+,True,Mid
1683,SEO,Fiverr,Beginner,Middle East,Crypto,89,8705,96.55,82.05,3.92,39,Fixed,67.85,244,97.80898876404494,False,Other,10–99,30$+,True,Mid
1684,Digital Marketing,Freelancer,Intermediate,USA,Crypto,204,8995,43.03,91.12,3.7,81,Fixed,59.1,147,44.09313725490196,False,Other,100+,30$+,True,Mid
1685,App Development,Freelancer,Expert,Australia,Bank Transfer,14,5986,39.56,56.63,3.19,11,Fixed,42.15,91,427.57142857142856,True,Other,10–99,30$+,False,Mid
1686,Graphic Design,Upwork,Beginner,Canada,Mobile Banking,142,8824,71.84,93.1,3.97,2,Fixed,13.86,84,62.140845070422536,False,North America,100+,30$+,True,Mid
1687,SEO,Freelancer,Expert,USA,Bank Transfer,246,2255,21.98,96.14,4.84,23,Fixed,39.88,86,9.166666666666666,True,Other,100+,10$–30$,False,High
1688,Customer Support,Freelancer,Expert,UK,Crypto,205,4164,39.52,74.35,3.08,63,Fixed,42.83,394,20.31219512195122,True,Other,100+,30$+,False,Mid
1689,Customer Support,Fiverr,Beginner,Canada,Crypto,160,4077,32.67,80.31,3.58,22,Fixed,75.0,119,25.48125,False,North America,100+,30$+,False,Mid
1690,Graphic Design,Toptal,Expert,Europe,Crypto,279,4866,62.15,88.24,3.42,61,Fixed,54.88,449,17.440860215053764,True,Other,100+,30$+,False,Mid
1691,Customer Support,PeoplePerHour,Intermediate,Canada,Bank Transfer,229,7238,20.46,58.74,3.48,26,Fixed,31.82,339,31.606986899563317,False,North America,100+,10$–30$,False,Mid
1692,Graphic Design,Freelancer,Expert,UK,Mobile Banking,72,2858,57.13,75.13,4.82,12,Fixed,46.77,23,39.69444444444444,True,Other,10–99,30$+,False,High
1693,Data Entry,Freelancer,Beginner,Asia,PayPal,188,3653,86.47,69.93,3.94,32,Hourly,14.62,374,19.430851063829788,False,Other,100+,30$+,False,Mid
1694,Web Development,PeoplePerHour,Beginner,Canada,Mobile Banking,199,3963,53.85,57.32,3.93,9,Fixed,78.08,88,19.91457286432161,False,North America,100+,30$+,False,Mid
1695,Customer Support,Freelancer,Beginner,UK,Bank Transfer,46,1469,69.93,68.38,4.52,69,Fixed,35.2,36,31.934782608695652,False,Other,10–99,30$+,False,High
1696,Content Writing,Fiverr,Expert,Asia,Crypto,155,2217,12.15,53.41,3.31,71,Hourly,43.45,341,14.303225806451612,True,Other,100+,10$–30$,False,Mid
1697,Graphic Design,Fiverr,Intermediate,USA,PayPal,88,2194,47.66,51.29,3.97,33,Fixed,34.87,382,24.931818181818183,False,Other,10–99,30$+,False,Mid
1698,Graphic Design,PeoplePerHour,Beginner,Asia,Bank Transfer,138,2217,14.01,56.76,3.86,24,Hourly,57.78,407,16.065217391304348,False,Other,100+,10$–30$,False,Mid
1699,Graphic Design,Freelancer,Intermediate,Australia,Crypto,34,9802,61.95,98.16,4.19,89,Hourly,56.36,270,288.29411764705884,False,Other,10–99,30$+,True,Mid
1700,Web Development,Freelancer,Beginner,Europe,Bank Transfer,13,9418,31.7,77.48,5.0,69,Fixed,60.07,11,724.4615384615385,False,Other,10–99,30$+,True,High
1701,SEO,Toptal,Intermediate,Asia,PayPal,174,9510,32.29,98.29,4.54,38,Fixed,28.77,493,54.6551724137931,False,Other,100+,30$+,True,High
1702,Customer Support,Freelancer,Intermediate,Australia,Crypto,294,5941,12.29,71.62,3.8,11,Hourly,32.1,94,20.207482993197278,False,Other,100+,10$–30$,False,Mid
1703,App Development,Fiverr,Intermediate,Australia,Mobile Banking,172,6586,34.47,65.59,4.66,32,Fixed,18.77,490,38.2906976744186,False,Other,100+,30$+,False,High
1704,App Development,Upwork,Beginner,Australia,Bank Transfer,149,1216,53.13,75.31,3.34,64,Fixed,55.89,447,8.161073825503356,False,Other,100+,30$+,False,Mid
1705,Digital Marketing,Upwork,Expert,Asia,PayPal,232,3625,60.54,71.98,3.06,72,Fixed,12.79,30,15.625,True,Other,100+,30$+,False,Mid
1706,Data Entry,Upwork,Expert,UK,Mobile Banking,80,2891,11.33,55.28,3.41,20,Hourly,51.84,436,36.1375,True,Other,10–99,10$–30$,False,Mid
1707,Web Development,Upwork,Expert,UK,PayPal,227,1920,66.89,82.04,3.68,34,Hourly,70.88,349,8.458149779735683,True,Other,100+,30$+,False,Mid
1708,SEO,Freelancer,Intermediate,Europe,Bank Transfer,181,2936,51.44,60.8,4.02,42,Fixed,72.36,232,16.22099447513812,False,Other,100+,30$+,False,Mid
1709,Graphic Design,Freelancer,Beginner,UK,PayPal,193,209,56.01,80.98,4.23,8,Fixed,41.43,339,1.0829015544041452,False,Other,100+,30$+,False,Mid
